state,combined_name,company_name,ticker,product_type,product_units,jan_2019,feb_2019,mar_2019,apr_2019,may_2019,jun_2019,jul_2019,aug_2019,sep_2019,oct_2019,nov_2019,dec_2019,jan_2020,feb_2020,mar_2020,apr_2020,may_2020,jun_2020,jul_2020,aug_2020,sep_2020,oct_2020,nov_2020,dec_2020,jan_2021,feb_2021
TX,Rosehill Resources Inc (ROSE),Rosehill Resources Inc,ROSE,blended estimate equivalent co2 released,metric tons,12127.8,5999.7,8213.0,9336.9,9638.6,10854.7,7756.6,15093.0,17275.3,10788.9,10956.1,9631.5,6735.5,5876.1,4565.3,3323.3,3014.3,2451.2,2525.8,4451.6,3794.4,5360.8,8325.3,9306.4,5669.1,
TX,Rosehill Resources Inc (ROSE),Rosehill Resources Inc,ROSE,produced oil,Bbl,670337,507723,590251,441380,505510,528094,544954,688685,672867,643196,586813,624938,562186,502406,551779,432224,455519,427827,430023,476505,434301,424624,384255,384462,,
TX,Rosehill Resources Inc (ROSE),Rosehill Resources Inc,ROSE,produced gas,Mcf,1457460,1298569,1399931,1155034,1223488,1316172,1341360,1344468,1407803,1453517,1323301,1424535,1403542,1255850,1406871,1024538,1101656,1131137,1179990,1332002,1158365,1137047,1081852,1038832,,
TX,SM Energy Co (SM),SM Energy Co,SM,sat estimated volume,Mcf,617453,860530,690744,676456,199491,235836,281896,254077,257912,316354,204377,305131,297381,300323,233906,94776,73366,246564,208937,118555,94815,108063,34390,98081,51428,
TX,SM Energy Co (SM),SM Energy Co,SM,reported volume,Mcf,811830,831284,638965,557214,210950,312137,320343,227593,81577,172872,274977,300533,343823,489762,592683,268146,27402,71006,53019,63471,31118,25383,41620,49068,,
TX,SM Energy Co (SM),SM Energy Co,SM,reported equivalent co2 released,metric tons,44488.3,45554.4,35015.3,30535.3,11560.1,17105.1,17554.8,12472.1,4470.4,9473.4,15068.7,16469.2,18841.5,26839.0,32479.0,14694.4,1501.6,3891.1,2905.4,3478.2,1705.3,1391.0,2280.8,2688.9,,
TX,SM Energy Co (SM),SM Energy Co,SM,sat estimate lower,Mcf,480187,669225,537184,526072,155142,183407,219228,197593,200576,246025,158942,237297,231270,233558,181907,73706,57056,191750,162488,92199,73737,84039,26745,76277,39995,
TX,SM Energy Co (SM),SM Energy Co,SM,sat estimate upper,Mcf,754719,1051835,844304,826839,243840,288264,344565,310561,315249,386683,249812,372965,363492,367087,285906,115845,89676,301377,255386,144911,115893,132087,42036,119885,62861,
TX,SM Energy Co (SM),SM Energy Co,SM,blended estimate,Mcf,714641,845907,664854,616835,205220,273986,301120,240835,169745,244613,239677,302832,320602,395042,413295,181461,50384,158785,130978,91013,62966,66723,38005,73574,51428,
TX,SM Energy Co (SM),SM Energy Co,SM,blended estimate equivalent co2 released,metric tons,39162.3,46355.7,36434.0,33802.6,11246.1,15014.4,16501.4,13197.8,9302.0,13404.8,13134.3,16595.2,17569.0,21648.3,22648.6,9944.1,2761.0,8701.4,7177.6,4987.5,3450.5,3656.4,2082.7,4031.9,2818.3,
TX,SM Energy Co (SM),SM Energy Co,SM,produced oil,Bbl,2181696,2266506,2482907,2422376,2611641,2496060,2525622,2502478,2638520,3129134,2982931,3014980,3136634,2564220,2775895,2695016,2451370,2395188,2471946,2621349,2550232,2578417,2479159,2567868,,
TX,SM Energy Co (SM),SM Energy Co,SM,produced gas,Mcf,15179568,13223661,14196291,14277356,16178938,16235713,16630942,17459297,17809844,17609251,16146226,16392257,15754705,13943832,14828798,14444717,14469929,13631873,14521195,14630811,14026285,14129871,13014427,12927873,,
TX,Sabinal Energy Operating LLC (Private),Sabinal Energy Operating LLC,Private,sat estimated volume,Mcf,6255,1652,6949,5506,40920,19199,24619,12888,9150,4698,11545,4440,3953,3429,362,7825,11891,39160,24111,32251,2047,2047,7212,1530,3890,
TX,Sabinal Energy Operating LLC (Private),Sabinal Energy Operating LLC,Private,reported volume,Mcf,13220,14590,16157,16481,21693,56014,47516,37279,60983,15845,28335,15009,11166,25265,9955,18706,12405,32332,43054,40414,17863,12722,15572,13233,,
TX,Sabinal Energy Operating LLC (Private),Sabinal Energy Operating LLC,Private,reported equivalent co2 released,metric tons,724.5,799.5,885.4,903.2,1188.8,3069.6,2603.9,2042.9,3341.9,868.3,1552.8,822.5,611.9,1384.5,545.5,1025.1,679.8,1771.8,2359.4,2214.7,978.9,697.2,853.3,725.2,,
TX,Sabinal Energy Operating LLC (Private),Sabinal Energy Operating LLC,Private,sat estimate lower,Mcf,3551,938,3945,3126,23230,10899,13976,7316,5194,2667,6554,2520,2244,1947,205,4442,6750,22230,13687,18309,1162,1162,4094,868,2208,
TX,Sabinal Energy Operating LLC (Private),Sabinal Energy Operating LLC,Private,sat estimate upper,Mcf,8959,2366,9953,7887,58611,27498,35263,18459,13105,6729,16536,6359,5662,4912,518,11208,17031,56089,34535,46194,2932,2932,10330,2191,5572,
TX,Sabinal Energy Operating LLC (Private),Sabinal Energy Operating LLC,Private,blended estimate,Mcf,9737,8121,11553,10994,31307,37606,36068,25083,35066,10272,19940,9724,7559,14347,5158,13266,12148,35746,33583,36333,9955,7385,11392,7381,3890,
TX,Sabinal Energy Operating LLC (Private),Sabinal Energy Operating LLC,Private,blended estimate equivalent co2 released,metric tons,533.6,445.0,633.1,602.5,1715.6,2060.8,1976.5,1374.5,1921.6,562.9,1092.7,532.9,414.2,786.2,282.7,727.0,665.7,1958.9,1840.3,1991.0,545.5,404.7,624.3,404.5,213.2,
TX,Sabinal Energy Operating LLC (Private),Sabinal Energy Operating LLC,Private,produced oil,Bbl,492555,447219,486311,479702,492192,471134,478350,471371,454600,470418,451084,467628,459693,423395,469186,435893,275010,416259,439955,439342,419629,437028,420301,435594,432668,
TX,Sabinal Energy Operating LLC (Private),Sabinal Energy Operating LLC,Private,produced gas,Mcf,215777,198197,215681,211531,214790,215436,147882,223726,204672,197943,196181,200390,198812,189360,211169,189156,116992,180149,187728,193377,187532,192938,183290,194857,184746,
TX,Sundance Energy Inc (SNDE),Sundance Energy Inc,SNDE,sat estimated volume,Mcf,55593,12128,13866,45272,30847,23215,40595,130639,279399,47204,9176,63627,102638,56318,1577,1621,7269,74366,7680,13673,14204,28531,20612,30890,7118,
TX,Sundance Energy Inc (SNDE),Sundance Energy Inc,SNDE,reported volume,Mcf,94210,58425,26364,90279,9589,10287,60819,116137,247979,102260,59049,106586,188782,63243,26728,8729,23654,116159,34253,27184,23029,132513,46105,107528,,
TX,Sundance Energy Inc (SNDE),Sundance Energy Inc,SNDE,reported equivalent co2 released,metric tons,5162.7,3201.7,1444.7,4947.3,525.5,563.7,3332.9,6364.3,13589.2,5603.8,3235.9,5840.9,10345.3,3465.7,1464.7,478.3,1296.2,6365.5,1877.1,1489.7,1262.0,7261.7,2526.6,5892.5,,
TX,Sundance Energy Inc (SNDE),Sundance Energy Inc,SNDE,sat estimate lower,Mcf,41965,9155,10467,34174,23285,17524,30644,98615,210909,35633,6927,48030,77478,42512,1190,1223,5487,56136,5797,10322,10722,21537,15559,23318,5373,
TX,Sundance Energy Inc (SNDE),Sundance Energy Inc,SNDE,sat estimate upper,Mcf,69221,15101,17265,56370,38409,28905,50546,162664,347890,58776,11426,79224,127799,70123,1964,2018,9051,92596,9563,17025,17686,35524,25665,38463,8863,
TX,Sundance Energy Inc (SNDE),Sundance Energy Inc,SNDE,blended estimate,Mcf,74902,35276,20115,67776,20218,16751,50707,123388,263689,74732,34113,85107,145710,59780,14152,5175,15462,95263,20966,20429,18617,80522,33359,69209,7118,
TX,Sundance Energy Inc (SNDE),Sundance Energy Inc,SNDE,blended estimate equivalent co2 released,metric tons,4104.6,1933.1,1102.3,3714.1,1107.9,918.0,2778.7,6761.7,14450.2,4095.3,1869.4,4663.9,7984.9,3275.9,775.5,283.6,847.3,5220.4,1148.9,1119.5,1020.2,4412.6,1828.1,3792.7,390.1,
TX,Sundance Energy Inc (SNDE),Sundance Energy Inc,SNDE,produced oil,Bbl,283846,273423,278206,299455,322616,243232,357050,378091,453464,343375,365245,356305,284765,265034,250542,199018,198610,240257,222528,203865,175508,206341,186515,209086,,
TX,Sundance Energy Inc (SNDE),Sundance Energy Inc,SNDE,produced gas,Mcf,682607,583002,676133,728622,706208,745763,713853,695016,975040,816049,851950,839504,724328,642750,623586,484714,476371,540930,534145,488644,511586,651066,539642,594661,,
TX,Tall City Exploration III LLC (Private),Tall City Exploration III LLC,Private,sat estimated volume,Mcf,34021,20187,70426,111336,115847,27277,94444,27724,17228,,,50578,39278,56152,90802,20706,21955,,,1613,2062,45132,,,5366,
TX,Tall City Exploration III LLC (Private),Tall City Exploration III LLC,Private,reported volume,Mcf,92578,108278,114269,96480,114674,86330,69965,34556,22561,,,32262,36291,46353,138273,20368,10488,,,3746,4512,27965,,,,
TX,Tall City Exploration III LLC (Private),Tall City Exploration III LLC,Private,reported equivalent co2 released,metric tons,5073.3,5933.6,6261.9,5287.1,6284.1,4730.9,3834.1,1893.7,1236.3,,,1768.0,1988.7,2540.1,7577.4,1116.2,574.7,,,205.3,247.3,1532.5,,,,
TX,Tall City Exploration III LLC (Private),Tall City Exploration III LLC,Private,sat estimate lower,Mcf,29771,17665,61628,97427,101375,23870,82646,24261,15076,,,44260,34371,49137,79458,18120,19212,,,1412,1805,39493,,,4695,
TX,Tall City Exploration III LLC (Private),Tall City Exploration III LLC,Private,sat estimate upper,Mcf,38271,22709,79224,125244,130320,30685,106243,31187,19380,,,56897,44185,63167,102145,23293,24698,,,1815,2320,50770,,,6036,
TX,Tall City Exploration III LLC (Private),Tall City Exploration III LLC,Private,blended estimate,Mcf,63300,64233,92348,103908,115261,56804,82205,31140,19894,,,41420,37784,51253,114537,20537,16222,,,2680,3287,36548,,,5366,
TX,Tall City Exploration III LLC (Private),Tall City Exploration III LLC,Private,blended estimate equivalent co2 released,metric tons,3468.8,3520.0,5060.7,5694.2,6316.3,3112.9,4504.8,1706.5,1090.2,,,2269.8,2070.6,2808.7,6276.6,1125.4,889.0,,,146.9,180.1,2002.8,,,294.1,
TX,Tall City Exploration III LLC (Private),Tall City Exploration III LLC,Private,produced oil,Bbl,62008,53554,70800,63447,49492,48889,64702,50871,61154,,,87965,175808,160382,175494,161082,128224,,,130300,129272,143137,,,,
TX,Tall City Exploration III LLC (Private),Tall City Exploration III LLC,Private,produced gas,Mcf,329328,280835,386153,415181,342138,380573,443421,296302,376004,,,445470,552415,521699,530725,381552,301575,,,382299,381005,494408,,,,
TX,Talos Energy Inc (TALO),Talos Energy Inc,TALO,sat estimated volume,Mcf,717560,392081,214177,277684,82344,19288,42318,332263,428546,485602,222620,267213,88222,167221,166250,193701,22268,46577,130481,138088,71498,64463,43729,56372,41634,
TX,Talos Energy Inc (TALO),Talos Energy Inc,TALO,reported volume,Mcf,1030571,397852,277457,267615,227768,127878,122077,287959,170728,245560,104751,114776,79410,162436,264043,153927,11340,22681,85138,51542,45375,76766,54928,26282,,
TX,Talos Energy Inc (TALO),Talos Energy Inc,TALO,reported equivalent co2 released,metric tons,56475.3,21802.3,15204.6,14665.3,12481.7,7007.7,6689.8,15780.2,9355.9,13456.7,5740.4,6289.7,4351.7,8901.5,14469.6,8435.2,621.4,1242.9,4665.6,2824.5,2486.6,4206.8,3010.1,1440.3,,
TX,Talos Energy Inc (TALO),Talos Energy Inc,TALO,sat estimate lower,Mcf,469641,256616,140178,181744,53894,12624,27697,217465,280482,317825,145704,174890,57741,109446,108810,126777,14575,30485,85400,90378,46796,42191,28620,36896,27250,
TX,Talos Energy Inc (TALO),Talos Energy Inc,TALO,sat estimate upper,Mcf,965478,527547,288175,373625,110794,25952,56939,447060,576610,653378,299536,359535,118703,224996,223690,260626,29962,62670,175563,185798,96201,86735,58837,75849,56019,
TX,Talos Energy Inc (TALO),Talos Energy Inc,TALO,blended estimate,Mcf,874065,394967,245817,272650,155056,73583,82197,310111,299637,365581,163685,190994,83816,164829,215147,173814,16804,34629,107810,94815,58437,70614,49328,41327,41634,
TX,Talos Energy Inc (TALO),Talos Energy Inc,TALO,blended estimate equivalent co2 released,metric tons,47898.8,21644.2,13470.8,14941.2,8497.1,4032.3,4504.4,16994.1,16420.1,20033.8,8969.9,10466.5,4593.1,9032.6,11790.1,9525.0,920.9,1897.7,5908.0,5195.9,3202.3,3869.6,2703.2,2264.7,2281.5,
TX,Talos Energy Inc (TALO),Talos Energy Inc,TALO,produced oil,Bbl,1795334,1614352,1729428,1700322,1673108,1674274,2135916,1959095,1771141,1803362,1695409,1678614,1822049,1647806,1694765,1552033,1141906,1277888,1661138,1564906,1381503,1213324,1162870,1270320,1302423,
TX,Talos Energy Inc (TALO),Talos Energy Inc,TALO,produced gas,Mcf,2106086,1885294,2001001,2130451,2223873,2203012,2614034,2688839,2688369,2762149,2714748,2838594,2868835,2675966,2829597,2672675,1892683,2286963,2909235,3004909,2930018,2827725,2810257,2939577,2992909,
TX,Tap Rock Resources (Private),Tap Rock Resources,Private,sat estimated volume,Mcf,534,971,2342,,,,,,,,,15718,42035,29077,5619,1385,,,526,,233,,,,1570,
TX,Tap Rock Resources (Private),Tap Rock Resources,Private,reported volume,Mcf,3924,,5798,,,,,,,,,16779,38236,32534,10094,2915,,,9807,,2121,,,,,
TX,Tap Rock Resources (Private),Tap Rock Resources,Private,reported equivalent co2 released,metric tons,215.0,,317.7,,,,,,,,,919.5,2095.3,1782.9,553.2,159.7,,,537.4,,116.2,,,,,
TX,Tap Rock Resources (Private),Tap Rock Resources,Private,sat estimate lower,Mcf,497,904,2180,,,,,,,,,14630,39127,27065,5230,1289,,,490,,217,,,,1461,
TX,Tap Rock Resources (Private),Tap Rock Resources,Private,sat estimate upper,Mcf,571,1039,2505,,,,,,,,,16805,44944,31089,6007,1481,,,563,,249,,,,1678,
TX,Texas American Resources Co (Private),Texas American Resources Co,Private,sat estimated volume,Mcf,15605,2019,455,10106,1682,14487,62718,35646,16058,15219,2664,6443,6760,3391,4220,2704,3161,862,4921,5733,833,11279,444,4462,2193,
TX,Texas American Resources Co (Private),Texas American Resources Co,Private,reported volume,Mcf,15015,17273,13459,15805,15385,27914,60262,48168,16595,19282,17328,17088,17373,15101,15078,21047,14817,12067,9131,12097,17550,45307,26765,17177,,
TX,Texas American Resources Co (Private),Texas American Resources Co,Private,reported equivalent co2 released,metric tons,822.8,946.6,737.6,866.1,843.1,1529.7,3302.4,2639.6,909.4,1056.7,949.6,936.4,952.0,827.5,826.3,1153.4,812.0,661.3,500.4,662.9,961.7,2482.8,1466.7,941.3,,
TX,Texas American Resources Co (Private),Texas American Resources Co,Private,sat estimate lower,Mcf,10881,1407,318,7047,1173,10101,43731,24855,11197,10612,1857,4493,4714,2365,2942,1886,2204,601,3432,3997,581,7864,309,3111,1529,
TX,Texas American Resources Co (Private),Texas American Resources Co,Private,sat estimate upper,Mcf,20328,2630,593,13166,2191,18873,81704,46437,20920,19826,3470,8394,8807,4418,5497,3523,4117,1123,6411,7468,1086,14693,578,5812,2856,
TX,Texas American Resources Co (Private),Texas American Resources Co,Private,blended estimate,Mcf,15310,9646,6957,12956,8533,21201,61490,41907,16327,17251,9996,11766,12067,9246,9649,11876,8989,6464,7026,8915,9192,28293,13604,10819,2193,
TX,Texas American Resources Co (Private),Texas American Resources Co,Private,blended estimate equivalent co2 released,metric tons,839.0,528.6,381.2,710.0,467.6,1161.8,3369.7,2296.5,894.7,945.4,547.8,644.8,661.3,506.7,528.8,650.8,492.6,354.2,385.0,488.5,503.7,1550.5,745.5,592.9,120.2,
TX,Texas American Resources Co (Private),Texas American Resources Co,Private,produced oil,Bbl,122731,122879,126066,131305,147768,129304,128742,128522,127120,124716,114339,112118,109738,105604,107388,97540,61576,82413,83337,95542,98069,95193,90251,88877,,
TX,Texas American Resources Co (Private),Texas American Resources Co,Private,produced gas,Mcf,117091,134588,154776,140759,183453,182369,201101,193723,186745,203126,204599,198050,185232,186650,183989,218887,164529,135382,193473,201434,208845,228453,220593,218775,,
TX,Tracker Resource Development III (Private),Tracker Resource Development III,Private,sat estimated volume,Mcf,1002,,422,,,17669,14647,57405,44251,9757,,1551,77405,45169,498,,2608,9524,8196,17271,322,,,,,
TX,Tracker Resource Development III (Private),Tracker Resource Development III,Private,reported volume,Mcf,1040,,2277,,,27281,15127,72473,45627,13393,,2758,58806,44316,9200,,1719,6588,762,23108,11807,,,,,
TX,Tracker Resource Development III (Private),Tracker Resource Development III,Private,reported equivalent co2 released,metric tons,57.0,,124.8,,,1495.0,829.0,3971.5,2500.4,733.9,,151.1,3222.6,2428.5,504.2,,94.2,361.0,41.8,1266.3,647.0,,,,,
TX,Tracker Resource Development III (Private),Tracker Resource Development III,Private,sat estimate lower,Mcf,956,,402,,,16860,13976,54775,42224,9309,,1480,73859,43099,475,,2489,9088,7820,16479,307,,,,,
TX,Tracker Resource Development III (Private),Tracker Resource Development III,Private,sat estimate upper,Mcf,1048,,441,,,18479,15318,60035,46279,10204,,1622,80952,47238,521,,2728,9960,8571,18062,336,,,,,
TX,Tracker Resource Development III (Private),Tracker Resource Development III,Private,blended estimate,Mcf,1021,,1349,,,22475,14887,64939,44939,11575,,2155,68106,44742,4849,,2164,8056,4479,20189,6064,,,,,
TX,Tracker Resource Development III (Private),Tracker Resource Development III,Private,blended estimate equivalent co2 released,metric tons,56.0,,73.9,,,1231.6,815.8,3558.7,2462.7,634.3,,118.1,3732.2,2451.9,265.7,,118.6,441.5,245.4,1106.4,332.3,,,,,
TX,Tracker Resource Development III (Private),Tracker Resource Development III,Private,produced oil,Bbl,100535,,81555,,,109486,192454,150166,137915,126506,,296645,186219,205703,188590,,20476,172199,113439,97228,84292,,,,,
TX,Tracker Resource Development III (Private),Tracker Resource Development III,Private,produced gas,Mcf,748806,,714771,,,654266,755807,876877,882617,906488,,939804,981359,903441,1315853,,67836,1280581,1319983,1276346,1177922,,,,,
TX,Venado Operating (Private),Venado Operating,Private,sat estimated volume,Mcf,21984,6463,4706,11466,10714,24998,156801,151621,58669,37062,36420,74454,24647,20766,13916,13313,10417,22734,11405,31433,16982,36879,15759,15928,11269,
TX,Venado Operating (Private),Venado Operating,Private,reported volume,Mcf,34173,26568,29694,12699,14125,35357,168103,149402,60479,46131,63589,77555,63198,75069,80299,58840,56445,63799,59505,60401,45348,63979,26086,29711,,
TX,Venado Operating (Private),Venado Operating,Private,reported equivalent co2 released,metric tons,1872.7,1455.9,1627.2,695.9,774.1,1937.6,9212.0,8187.2,3314.2,2528.0,3484.7,4250.0,3463.3,4113.8,4400.4,3224.4,3093.2,3496.2,3260.9,3310.0,2485.1,3506.0,1429.5,1628.2,,
TX,Venado Operating (Private),Venado Operating,Private,sat estimate lower,Mcf,15690,4613,3358,8183,7646,17841,111906,108210,41871,26450,25993,53137,17590,14820,9931,9501,7435,16225,8139,22433,12120,26320,11247,11367,8042,
TX,Venado Operating (Private),Venado Operating,Private,sat estimate upper,Mcf,28278,8314,6053,14749,13782,32155,201695,195033,75467,47673,46848,95772,31704,26712,17900,17125,13400,29243,14670,40433,21845,47439,20270,20488,14495,
TX,Venado Operating (Private),Venado Operating,Private,blended estimate,Mcf,28079,16516,17200,12082,12420,30178,162452,150512,59574,41596,50005,76005,43922,47917,47107,36077,33431,43266,35455,45917,31165,50429,20922,22819,11269,
TX,Venado Operating (Private),Venado Operating,Private,blended estimate equivalent co2 released,metric tons,1538.7,905.1,942.6,662.1,680.6,1653.8,8902.4,8248.1,3264.7,2279.5,2740.3,4165.1,2406.9,2625.9,2581.5,1977.0,1832.0,2371.0,1942.9,2516.3,1707.8,2763.5,1146.5,1250.5,617.5,
TX,Venado Operating (Private),Venado Operating,Private,produced oil,Bbl,374100,365972,338937,356793,392385,452626,451551,406183,373412,439375,421877,471337,479291,427413,417134,364128,266188,317497,360507,345440,316870,302381,289508,279685,204950,
TX,Venado Operating (Private),Venado Operating,Private,produced gas,Mcf,360004,343850,386003,334959,354207,317572,287877,317752,355105,379717,364590,380048,441147,428936,425029,395539,301665,329691,356514,363163,333572,248284,280958,250908,203177,
